id_Provincia,id_Partido,id_Localidad,Link Indec,<0.512 mbps,0.512 - 1 Mbps,1 - 6 Mbps,6 - 10 Mbps,10 - 20 Mbps,20 - 30 Mbps,>=30 Mbps,Otros,Total
8,308,2955,34049060,0,0,411,4,0,0,0,0,415
8,308,2956,34049070,0,0,3,0,0,0,0,0,3
8,308,3297,34049080,0,0,94,6,0,0,0,0,100
8,310,902,34056010,0,0,57,1,92,0,0,0,150
8,310,1223,34056020,5,130,1085,867,111,8,0,0,2206
8,310,3964,-1,0,0,44,0,0,0,0,0,44
8,310,2604,34056030,1,0,449,14,1,0,0,0,465
8,310,2720,34056040,3,0,268,980,122,100,0,101,1574
8,310,3676,34056050,0,0,158,2,70,0,0,1,231
8,326,1295,34063010,0,50,15,0,0,0,0,0,65
8,326,1299,34063030,0,100,2,0,0,0,0,0,102
8,326,1547,34063020,3,50,28,0,0,0,1,0,82
8,326,3964,-1,8,0,0,0,0,0,0,0,8
9,98,28,38007020,2,10,221,0,0,0,0,0,233
9,98,1969,38007055,0,0,0,0,0,0,0,1,1
9,98,2868,38007060,0,0,5,0,0,0,0,0,5
9,123,1159,38021065,0,0,0,0,0,3,16,9,28
9,123,1632,38021010,0,0,6,18,51,0,0,0,75
9,123,2137,38021030,0,0,0,0,504,0,0,1,505
9,123,2270,38021040,0,0,0,0,111,0,0,0,111
9,123,3194,38021060,2,10,1521,2,267,319,99,0,2220
9,123,3880,38021070,0,0,0,0,156,0,0,1,157
9,126,57,38014010,0,0,16,0,1,0,0,10,27
9,126,1207,38014040,1,10,631,113,446,1,0,0,1202
9,126,2217,38014050,0,0,1,0,0,0,0,0,1
9,126,2325,38014060,0,20,0,0,0,0,0,0,20
9,126,2468,38014070,0,10,671,10,47,0,0,0,738
9,126,2609,38014080,0,10,214,4,67,4,0,1,300
9,126,2683,38014090,0,10,1840,10,195,0,0,0,2055
9,126,2865,38014100,0,10,84,0,4,0,0,0,98
9,197,1178,38028020,1,0,0,0,181,0,0,0,182
9,197,1663,38028030,0,0,5,0,0,0,0,0,5
9,197,1682,38028040,1,10,5,107,621,86,0,5,835
9,197,3434,38028050,0,0,5,0,30,0,0,0,35
9,197,3469,38028060,0,0,5,1,41,1,0,0,48
9,237,600,38035030,0,10,36,15,194,1,0,0,256
9,237,608,38035040,0,10,544,0,100,0,0,0,654
9,237,784,38035050,0,0,79,0,0,0,0,0,79
9,237,1479,38035060,0,10,157,68,567,3,0,0,805
9,237,2139,38035080,3,0,1468,0,3,150,50,538,2212
9,237,3893,38035110,0,0,171,0,6,0,0,1,178
9,446,3964,-1,0,0,0,0,0,0,0,-601,-601
9,291,667,38042010,0,0,1,0,0,0,0,1,2
9,291,758,38042020,0,0,15,0,0,0,0,0,15
9,291,2607,38042040,1,20,2,461,93,17,3,10,607
9,331,1064,38049007,0,0,0,0,0,5,0,0,5
9,331,2021,38049010,0,0,0,0,1,0,0,0,1
9,331,2148,38049020,0,0,5,0,0,0,0,0,5
9,331,2156,38049025,0,0,2,0,0,0,0,0,2
9,331,2538,38049030,1,0,0,0,0,5,0,1,7
9,331,2575,38049035,0,0,0,0,0,5,0,0,5
9,331,2961,38049040,0,0,0,0,0,0,0,2,2
9,357,1211,38056010,0,0,0,0,1,0,0,0,1
9,357,2173,38056017,0,0,1,0,0,0,0,0,1
9,357,3070,38056030,0,10,84,0,4,0,0,0,98
9,375,1147,38063030,0,0,38,0,0,0,0,0,38
9,375,1894,38063070,1,0,0,0,0,0,0,0,1
9,375,1932,38063090,0,10,242,0,0,0,0,0,252
9,375,2998,38063150,0,0,56,0,1,0,0,0,57
9,375,3158,38063170,0,0,8,0,2,0,0,0,10
9,375,3182,38063180,0,10,1636,832,607,416,47,0,3548
9,348,1249,38070010,0,0,5,0,0,0,0,0,5
9,348,1291,38070020,0,0,0,4,64,7,0,0,75
9,348,1327,38070030,1,50,46,0,0,0,0,0,97
9,348,3964,-1,3,0,0,0,0,0,0,0,3
9,348,2599,38070040,0,10,115,0,0,0,0,0,125
9,348,3208,38070060,1,0,27,20,92,0,0,0,140
9,348,3850,38070070,0,50,4,0,0,0,0,0,54
9,381,712,38077010,0,0,0,0,0,5,0,0,5
9,381,857,38077020,0,0,0,0,0,5,0,0,5
9,381,844,38077030,0,0,0,0,0,5,0,0,5
9,381,1093,38077040,0,0,0,0,0,5,0,0,5
9,381,2428,38077060,0,0,5,0,0,0,0,0,5
9,381,2569,38077070,0,0,0,0,0,5,0,0,5
9,381,2593,38077080,0,0,0,0,0,5,0,0,5
9,381,3206,38077100,0,0,0,0,0,5,0,1,6
9,394,723,38084010,0,0,0,0,70,0,0,0,70
9,394,1006,38084020,0,0,0,0,55,5,0,0,60
9,394,1329,38084030,0,0,0,0,20,0,0,2,22
9,394,1687,38084040,0,0,0,0,22,5,0,0,27
9,394,1758,38084045,0,0,0,0,11,0,0,0,11
9,394,2419,38084050,0,0,0,0,5,0,0,0,5
9,394,2552,38084055,0,0,0,0,9,0,0,0,9
9,394,2554,38084060,0,0,2,1,30,1,0,1,35
9,394,2662,38084070,0,0,0,0,17,5,0,0,22
9,394,2864,38084080,0,0,0,0,15,5,0,0,20
9,394,3154,38084090,0,0,5,0,12,0,0,0,17
9,394,3335,38084100,3,10,7,0,280,265,0,14,579
9,405,1668,38094020,0,0,5,0,56,0,0,0,61
9,405,1805,38094030,0,0,0,0,16,0,0,0,16
9,405,2310,38094040,2,0,5,0,506,0,0,0,513
9,405,3389,38094050,1,10,0,0,450,0,0,1,462
9,418,575,38098010,0,0,0,0,111,0,0,0,111
9,418,1273,38098020,0,0,0,1,0,0,0,0,1
9,418,2882,38098030,0,0,1,13,63,1,0,0,78
9,418,3453,38098040,0,0,0,0,342,0,0,0,342
9,418,3860,38098050,0,0,0,0,99,0,0,0,99
9,428,3203,38105040,2,0,0,0,0,0,0,0,2
9,437,490,38112010,0,0,5,0,0,0,0,0,5
9,437,641,38112020,0,0,5,0,0,0,0,0,5
9,437,1910,38112040,0,0,5,0,0,0,0,0,5
9,437,1964,38112050,0,10,342,320,3,75,1,0,751
9,437,2870,38112070,0,0,5,0,0,0,0,0,5
9,437,3887,38112080,0,0,0,0,0,0,0,1,1
9,437,3888,38112090,0,0,5,0,0,0,0,0,5
10,24,1138,42007010,0,10,350,63,0,0,0,1,424
10,24,2299,42007020,0,10,278,726,299,6,10,3,1332
10,24,2412,42007030,0,10,0,0,0,0,0,110,120
10,24,2991,42007040,0,10,0,69,0,0,0,0,79
10,24,3408,42007050,0,10,0,0,5,0,0,0,15
10,66,1828,42014020,0,10,13,475,108,0,0,2,608
10,71,161,42021010,0,10,276,153,77,0,0,67,583
10,71,3232,42021020,10,135,1400,437,17,62,23,9,2093
10,81,722,42028010,0,10,371,183,254,85,293,330,1526
10,81,1904,42028020,0,0,0,0,0,0,0,24,24
10,81,2169,42028030,0,10,278,0,0,0,0,72,360
10,81,3473,42028040,0,10,88,149,0,0,0,98,345
10,86,3219,42049010,0,10,159,702,0,0,0,1,872
10,88,537,42056010,0,10,399,109,11,2,0,66,597
10,88,750,42056020,0,10,67,2,3,1,0,1,84
10,88,1023,42056030,0,10,152,72,13,0,0,1,248
10,88,1727,42056040,0,10,233,94,75,17,0,5,434
10,88,3258,42056050,0,20,0,15,1,0,0,0,36
10,88,3863,42056060,0,0,107,0,0,0,0,0,107
10,90,1909,42063020,0,10,126,26,0,0,0,0,162
10,106,997,42035010,0,0,46,0,0,0,0,0,46
10,106,1174,42035020,0,10,1342,112,321,0,0,1,1786
10,106,2382,42035030,0,10,0,30,0,0,0,0,40
10,106,2455,42035040,0,10,45,0,0,0,0,0,55
10,106,3004,42035050,0,0,26,0,0,0,0,1,27
10,106,3874,42035060,0,0,695,0,385,0,0,2,1082
10,117,1576,42042010,0,10,52,31,0,0,0,0,93
10,117,2825,42042020,0,10,17,51,0,0,0,0,78
10,191,110,42070010,0,10,0,0,0,0,0,2,12
10,191,1546,42070020,0,10,0,0,0,0,0,2,12
10,191,1627,42070030,0,10,239,0,0,0,0,280,529
10,191,2686,42070040,0,0,0,28,8,3,0,0,39
10,191,3242,42070050,0,0,0,0,0,0,0,2,2
10,195,30,42077010,0,0,55,5,4,0,0,2,66
10,195,540,42077020,0,10,480,75,83,2,0,12,662
10,195,1562,42077030,0,0,824,0,11,0,0,1,836
10,195,1753,42077050,1,10,704,0,0,0,0,5,720
10,241,1083,42084010,0,0,0,0,0,0,0,2,2
10,242,1971,42091010,0,10,57,8,0,0,0,0,75
10,242,2144,42091020,0,0,10,6,0,0,0,1,17
10,251,696,42098010,0,10,20,30,0,0,0,1,61
10,251,2267,42098020,0,0,0,0,0,0,0,1,1
10,251,2271,42098030,0,10,21,46,0,0,0,0,77
10,251,3376,42098040,0,10,50,148,0,0,0,1,209
10,251,3529,42098050,0,10,192,290,0,0,0,2,494
10,262,61,42105010,0,0,29,0,0,0,0,0,29
10,262,1152,42105020,0,0,53,0,0,0,0,1,54
10,262,1551,42105030,2,48,3,853,3,1,1575,5,2490
10,262,3318,42105040,0,0,41,0,0,0,0,1,42
10,446,3964,-1,0,0,1,0,0,0,0,283,284
10,317,8,42112020,0,0,1846,110,3,0,0,18,1977
10,317,3922,42112005,0,0,29,16,0,0,0,2,47
10,317,2826,42112010,0,10,57,74,0,0,0,1,142
10,322,895,42119010,0,10,240,550,9,0,0,0,809
10,322,2411,42119030,0,10,0,0,0,0,0,106,116
10,322,2892,42119040,0,10,120,23,0,0,0,115,268
10,322,2947,42119050,0,0,0,0,0,0,0,26,26
10,322,3727,42119060,0,0,124,120,6,0,0,0,250
10,327,607,42126010,0,10,541,0,68,0,0,2,621
10,327,1931,42126030,0,10,0,0,0,0,0,0,10
10,327,2643,42126040,0,10,462,193,8,4,0,3,680
10,327,2895,42126060,0,10,61,80,1,0,0,1,153
10,327,2932,42126070,1,10,695,1,18,1,0,3,729
10,330,42,42133010,0,10,6,20,3,0,0,0,39
10,330,112,42133020,0,10,469,58,27,0,0,13,577
10,330,1101,42133030,0,0,50,50,0,0,0,2,102
10,330,1354,42133040,0,10,438,100,15,0,0,1,564
10,330,1435,42133050,0,10,60,10,7,0,0,0,87
10,330,1710,42133060,0,20,1226,407,21,0,3,1,1678
10,330,2549,42133070,0,0,5,4,0,0,0,0,9
10,330,2941,42133080,0,10,1819,958,291,0,0,30,3108
10,407,3397,42140020,0,10,126,64,1156,574,710,2,2642
10,412,185,42147010,0,10,256,0,0,0,0,1,267
10,412,2406,42147020,0,10,60,0,0,0,0,0,70
10,412,3428,42147030,1,10,929,4,75,0,0,1,1020
10,425,242,42154010,0,10,209,59,21,0,0,2,301
10,425,778,42154020,1,10,66,19,0,0,0,0,96
10,425,960,42154030,0,0,0,0,138,3,0,5,146
10,425,1516,42154040,0,10,229,23,1120,129,41,11,1563
10,425,2891,42154050,0,10,0,0,231,11,0,1,253
10,425,3466,42154060,0,0,0,33,23,0,0,1,57
11,21,65,46007010,0,10,16,66,109,89,490,0,780
11,21,1399,46007040,1,0,0,0,8,8,0,0,17
11,21,3723,46007050,0,0,0,0,108,49,0,0,157
11,71,1977,46014010,1,10,1067,3,1330,807,387,1,3606
11,79,142,46021010,0,0,0,3,164,7,1,0,175
11,79,165,46021020,0,10,0,10,442,0,10,0,472
11,79,168,46021030,0,0,0,0,44,67,0,0,111
11,79,836,46021040,0,0,0,2,38,0,0,0,40
11,79,2226,46021050,0,0,0,0,51,4,0,0,55
11,79,2711,46021060,0,0,0,4,50,0,0,0,54
11,79,3181,46021070,0,0,0,1,71,2,0,0,74
11,79,3245,46021080,0,0,0,0,4,0,0,0,4
11,87,785,46035010,0,10,34,79,112,236,656,0,1127
11,93,816,46042010,0,0,295,269,666,20,726,0,1976
11,93,887,46042020,0,0,1,0,159,43,27,0,230
11,93,971,46042050,1,0,0,0,0,0,0,0,1
11,93,1963,46042030,0,0,0,0,0,1,0,0,1
11,93,2250,46042030,0,0,0,0,75,39,44,0,158
11,93,2320,46042070,0,0,0,1,80,103,0,0,184
11,93,2518,46042090,1,0,1,16,596,178,140,0,932
11,93,3173,46042030,0,0,0,0,32,18,13,0,63
11,93,3176,46042100,0,0,0,0,6,0,0,0,6
11,93,3218,46042110,0,0,0,0,5,1,0,0,6
11,93,3275,46042120,0,0,0,0,103,112,0,0,215
11,93,3390,46042130,0,0,0,5,7,0,0,0,12
11,93,3527,46042140,0,0,0,8,60,78,0,1,147
11,110,64,46028010,0,0,0,6,39,0,0,0,45
11,110,1620,46028020,1,0,0,0,386,0,0,0,387
11,110,2234,46028030,0,0,0,1,70,34,0,0,105
11,110,2591,46028040,0,0,0,0,85,41,0,0,126
11,110,3208,46028010,0,0,0,0,39,2,0,0,41
11,110,3814,46028050,0,10,0,4,991,215,174,0,1394
11,138,163,46049020,0,0,0,0,5,1,0,0,6
11,138,617,46049050,0,0,0,0,56,104,0,0,160
11,138,809,46049060,0,0,0,0,0,27,0,0,27
11,138,1438,46049070,0,0,0,0,205,0,0,0,205
11,138,1883,46049080,0,0,0,0,20,1,0,0,21
11,138,2724,46049090,0,0,0,0,47,105,0,0,152
11,138,3213,46049110,0,0,0,0,21,0,0,0,21
11,154,2879,46056010,0,0,0,0,63,30,0,0,93
11,154,3351,46056020,0,0,0,6,119,37,0,0,162
11,156,804,46063020,0,0,0,1,75,21,0,0,97
11,156,2156,46063030,2,0,0,0,0,0,0,0,2
11,156,2565,46063040,0,10,0,1,762,109,224,0,1106
11,160,2316,46070010,0,0,0,0,153,194,0,0,347
11,160,2540,46070020,0,0,1,2,72,0,0,0,75
11,160,2757,46070030,0,0,0,0,73,151,0,0,224
11,160,3070,46070040,0,0,0,1,31,0,0,0,32
11,163,3589,46077010,0,0,0,0,141,126,0,0,267
11,169,137,46084010,0,0,1,0,32,0,0,0,33
11,169,2414,46084030,0,0,0,0,638,2,179,0,819
11,169,3231,46084050,1,0,0,0,267,2,35,0,305
11,176,3465,46091010,0,0,0,10,681,0,11,0,702
11,201,136,46105010,0,0,1,0,0,0,0,0,1
11,201,3964,-1,1,0,0,0,0,0,0,0,1
11,201,2664,46105020,0,0,8,6,119,183,0,0,316
11,446,3964,-1,0,0,0,0,0,0,0,-3,-3
11,337,811,46112010,0,10,257,89,223,238,869,1,1687
11,337,1115,46112020,0,0,1,0,67,49,0,0,117
11,359,3916,46119010,0,0,0,0,20,30,0,0,50
11,359,154,46119010,0,0,0,0,3,14,0,0,17
11,359,801,46119010,0,0,0,0,10,4,0,0,14
11,359,1086,46119010,0,0,0,0,25,26,0,0,51
11,359,2114,46119010,0,0,0,0,21,22,0,0,43
11,359,2248,46119010,0,10,0,0,64,42,0,0,116
11,359,3051,46119010,0,0,0,0,109,49,0,0,158
11,359,3082,46119010,0,0,0,0,30,18,0,0,48
11,359,3288,46119010,0,0,0,0,29,44,0,0,73
11,380,3794,46126010,0,10,5,0,92,255,209,0,571
11,436,3786,46098020,0,0,0,3,279,159,0,0,441
12,71,2401,50007010,28,141,1275,608,864,145,297,45,3403
12,153,562,50014010,0,0,71,17,66,0,1,1,156
12,153,687,50014020,0,0,67,8,4,0,0,0,79
12,153,1518,50014030,0,8,277,284,295,459,469,0,1792
12,181,1572,50021010,0,0,3,65,11,9,480,0,568
12,181,1589,50021010,12,82,116,1188,723,278,29,5,2433
12,181,3952,50021010,0,0,3,29,4,8,715,0,759
12,181,3972,50021010,0,0,2,11,15,6,262,0,296
12,181,3668,50021010,0,0,0,0,0,0,18,0,18
12,192,532,50028030,0,0,0,59,14,75,1,0,149
12,192,3919,50028030,0,0,0,131,23,76,0,1,231
12,192,648,50028050,0,0,0,152,35,124,0,0,311
12,192,963,50028010,0,0,114,25,7,1,0,0,147
12,192,3932,50028030,0,0,0,0,1,0,0,0,1
12,192,1317,50028030,0,0,0,7,3,4,0,0,14
12,192,1630,50028020,12,223,102,62,297,87,27,1,811
12,192,3945,50028050,0,0,0,122,35,101,0,0,258
12,192,1958,50028030,0,0,9,0,0,0,0,27,36
12,192,2057,50028050,0,0,0,104,23,91,0,0,218
12,192,2207,50028040,1,3,56,16,48,0,0,29,153
12,192,3964,-1,0,0,136,0,14,0,0,0,150
12,192,3967,50028030,0,0,0,66,6,39,2,0,113
12,192,2829,50028050,3,8,228,436,597,0,3,105,1380
12,192,3969,50028010,0,10,0,108,18,225,0,0,361
12,192,3972,50028050,0,0,0,109,42,51,29,0,231
12,192,3137,50028030,0,0,0,66,14,32,0,0,112
12,212,1705,50035010,2,39,61,14,7,0,208,0,331
12,212,1808,50035020,0,2,141,130,418,0,743,94,1528
12,212,1875,50035030,0,0,242,50,107,0,418,1,818
12,212,2183,50035040,0,6,268,308,358,0,3,67,1010
12,212,2396,50035050,0,0,701,0,73,0,0,0,774
12,212,3964,-1,0,0,0,2,5,0,23,0,30
12,212,2689,50035060,0,0,1,0,0,0,0,0,1
12,212,2988,50035070,0,0,20,0,2,0,0,26,48
12,221,1946,50042020,0,0,61,156,168,1,0,1,387
12,233,549,50049010,0,0,4,0,0,0,0,0,4
12,233,3934,50049040,0,0,0,122,35,46,0,0,203
12,233,3936,50049040,0,0,0,25,6,5,0,0,36
12,233,3937,50049040,0,0,0,3,0,0,0,0,3
12,233,1346,50049040,0,0,0,64,11,9,0,0,84
12,233,2076,50049050,3,41,633,1389,318,70,64,5,2523
12,233,2624,50049040,0,0,0,4,0,1,0,0,5
12,233,2625,50049040,1,0,0,0,0,0,0,0,1
12,233,2830,50049090,0,0,0,0,0,0,0,1,1
12,233,3478,50049110,0,13,269,203,98,0,566,0,1149
12,234,11,50056150,0,0,0,17,4,0,0,0,21
12,234,424,50056070,0,0,7,54,168,0,0,0,229
12,234,1049,50056080,0,0,133,14,28,1,0,0,176
12,234,1341,50056100,0,0,0,17,5,0,0,0,22
12,234,1707,50056110,0,0,0,18,8,0,0,0,26
12,234,1768,50056120,0,0,0,20,7,0,0,0,27
12,234,1769,50056130,0,0,0,15,10,0,0,0,25
12,234,3811,50056160,0,0,293,70,17,0,0,0,380
12,253,46,50063010,0,0,0,1,1,1,0,628,631
12,253,449,50063020,0,0,0,0,0,0,0,92,92
12,253,593,50063030,0,0,5,4,11,0,0,29,49
12,253,3921,50063060,0,0,0,341,98,54,0,175,668
12,253,3925,50063060,0,0,1,509,111,64,30,222,937
12,253,1047,50063040,0,0,0,0,0,0,0,150,150
12,253,1209,50063050,0,0,11,0,1,0,0,30,42
12,253,1316,50063060,0,0,0,0,0,0,0,34,34
12,253,1963,50063060,0,0,0,81,14,15,2,0,112
12,253,2063,50063070,0,5,329,439,276,0,0,42,1091
12,253,2124,50063080,0,0,0,0,0,0,0,32,32
12,253,2284,50063090,7,80,1119,771,48,836,698,650,4209
12,253,3960,50063060,0,0,1,190,47,28,2,196,464
12,253,2680,50063100,0,2,54,9,43,1,0,163,272
12,253,2767,50063110,4,0,2,0,0,2,0,30,38
12,253,3464,50063120,0,0,105,12,4,0,0,129,250
12,253,3991,50063060,0,0,0,30,7,8,0,252,297
12,258,315,50070010,0,0,0,0,0,0,0,31,31
12,258,392,50070020,0,0,0,0,0,0,0,33,33
12,258,3929,50070090,0,0,0,3,1,1,0,0,5
12,258,1074,50070030,0,0,12,0,0,0,0,59,71
12,258,1285,50070040,0,0,0,0,0,0,0,31,31
12,258,1484,50070050,0,0,55,95,191,0,0,60,401
12,258,3939,50070040,0,0,0,41,9,15,1,0,66
12,258,3953,50070090,0,0,0,200,47,65,9,0,321
12,258,2312,50070060,3,25,515,305,457,249,81,2,1637
12,258,2986,50070070,0,82,206,60,264,0,0,157,769
12,258,3009,50070080,2,6,179,550,349,0,3,32,1121
12,258,3191,50070090,0,11,183,126,108,0,3,67,498
12,258,3808,50070100,0,0,0,0,0,0,0,38,38
12,259,47,50077010,0,0,0,1,0,0,0,2,3
12,259,2088,50077030,0,0,0,0,0,1,0,1,2
12,259,2317,50077040,3,0,14,22,3,37,9,1,89
12,446,3964,-1,0,0,6,1,0,0,0,959,966
12,332,155,50084010,0,0,13,0,0,0,0,0,13
12,332,348,50084020,0,0,5,0,0,0,0,0,5
12,332,460,50084030,0,0,62,1,0,0,0,0,63
12,332,1268,50084040,0,0,65,0,3,0,0,0,68
12,332,1862,50084050,0,0,98,0,0,0,0,0,98
12,332,1894,50084060,0,0,33,0,0,0,0,0,33
12,332,1900,50084070,0,0,95,0,0,0,0,0,95
12,332,1918,50084080,0,0,59,1,0,0,0,0,60
12,332,2263,50084090,0,0,8,0,0,0,0,0,8
12,332,2189,50084100,0,0,81,0,0,0,0,0,81
12,332,2396,50084110,0,0,3,0,0,0,0,0,3
12,332,2480,50084120,0,0,13,0,0,0,0,0,13
12,332,2946,50084130,0,0,61,0,0,0,0,0,61
12,332,2974,50084140,1,12,1517,334,194,12,24,2,2096
12,332,3226,50084150,0,0,40,2,0,0,0,0,42
12,360,359,50091010,0,0,0,32,15,0,0,0,47
12,360,816,50091020,0,0,0,71,81,0,0,0,152
12,360,1421,50091030,0,0,64,479,118,0,0,0,661
12,360,1877,50091040,1,0,34,99,140,528,0,0,802
12,360,2642,50091050,0,0,0,74,46,0,0,0,120
12,360,3083,50091060,0,0,72,215,123,167,0,0,577
12,372,123,50098090,0,0,17,2,8,0,26,0,53
12,372,124,50098020,0,0,80,3,19,0,49,0,151
12,372,788,50098060,0,0,29,0,4,0,6,0,39
12,372,1243,50098073,0,0,53,0,6,0,0,0,59
12,372,1303,50098077,0,0,97,0,10,0,0,0,107
12,372,2464,50098080,0,0,85,0,9,0,0,0,94
12,372,2527,50098090,0,0,43,0,4,0,0,0,47
12,372,3964,-1,0,0,85,0,9,0,0,0,94
12,372,3966,50098090,0,0,17,28,92,0,397,0,534
12,372,3165,50098100,0,0,810,153,574,0,530,2,2069
12,372,3441,50098110,0,0,189,1,29,0,0,0,219
12,376,8,50105220,0,0,3,79,10,0,0,0,92
12,376,662,50105050,0,0,2,0,0,0,0,0,2
12,376,1077,50105060,0,0,160,268,22,0,598,1,1049
12,376,1276,50105070,0,0,0,88,0,0,0,0,88
12,376,1596,50105100,0,0,1,175,1,0,1,0,178
12,376,1757,50105110,0,0,86,2,5,1,0,0,94
12,376,2090,50105130,0,0,0,53,0,0,0,0,53
12,376,2449,50105150,0,0,429,0,0,0,0,0,429
12,376,2880,50105170,0,0,0,0,1,0,0,0,1
12,376,2916,50105180,0,0,136,273,47,0,0,0,456
12,376,2940,50105190,0,0,501,140,26,1,0,0,668
12,376,3061,50105200,0,0,151,212,0,0,0,0,363
12,376,3187,50105210,2,86,115,3,1673,80,36,3,1998
12,376,3560,50105230,0,0,14,231,1,0,0,0,246
12,376,3561,50105240,0,0,102,0,0,0,0,0,102
12,384,319,50112010,0,0,0,0,0,0,3,0,3
12,384,1889,50112040,0,0,275,1,27,0,0,0,303
12,384,2055,50112050,0,0,345,0,36,0,0,0,381
12,384,3232,50112060,0,0,140,0,13,0,0,1,154
12,419,628,50119020,0,0,0,0,0,55,0,0,55
12,419,930,50119030,0,0,5,165,28,1,0,0,199
12,419,2251,50119050,0,0,1,3,18,1,0,0,23
12,419,3454,50119060,10,10,580,153,1081,40,8,6,1888
12,419,3857,50119070,0,0,30,35,186,11,2,0,264
12,420,1009,50126020,0,0,227,0,99,0,0,18,344
12,420,1833,50126040,0,0,45,0,0,0,0,0,45
12,420,3140,50126050,0,0,0,17,24,12,5,0,58
12,420,3456,50126060,1,2,89,164,860,0,0,2,1118
13,3,8,54119060,0,20,0,0,0,0,0,538,558
13,3,66,54119010,0,0,0,0,36,4,0,0,40
13,3,104,54119025,0,0,0,0,24,0,0,0,24
13,3,883,54119020,0,0,0,0,32,0,0,20,52
13,3,889,54119030,1,0,0,0,61,0,0,10,72
13,3,3107,54119040,0,0,0,0,37,3,0,40,80
13,3,3230,54119050,1,0,0,0,75,5,0,150,231
13,20,182,54007010,1,0,393,541,1047,17,4,0,2003
13,20,252,54007020,1,0,156,0,0,0,0,0,157
13,20,3140,54007060,0,0,428,25,134,3,1,0,591
13,64,202,54014010,2,0,1138,0,57,0,4,0,1201
13,64,625,54014020,1,0,0,1,4,6,3,0,15
13,64,1156,54014030,0,0,285,6,1,0,2,18,312
13,64,1158,54014050,0,0,0,0,81,0,0,0,81
13,64,3964,-1,6,0,0,0,0,0,0,0,6
13,64,2810,54014070,0,0,0,0,38,0,0,0,38
13,64,3059,54014080,1,0,53,0,11,0,0,0,65
13,69,3917,54021005,0,0,0,0,0,0,9,0,9
13,69,555,54021010,0,0,0,4,38,1,0,0,43
13,69,638,54021020,2,0,43,180,631,20,0,0,876
13,69,2486,54021050,0,0,16,0,0,0,0,0,16
13,69,2795,54021060,0,0,3,0,0,0,0,0,3
13,69,3203,54021080,0,0,4,16,174,1,0,0,195
13,71,1511,54028010,0,0,99,842,116,48,4,56,1165
13,71,2509,54028020,0,0,1,0,0,0,0,0,1
13,71,2762,54028030,6,20,1066,24,1000,824,69,3,3012
13,102,991,54035020,1,0,612,1,1,0,1,0,616
13,102,1878,54035030,0,0,12,0,0,0,0,0,12
13,128,972,54042010,0,0,0,1,5,0,0,0,6
13,128,1348,54042020,1,0,912,1,218,2,18,5,1157
13,128,2847,54042060,0,0,0,0,0,0,0,1,1
13,128,3974,54042080,0,0,1,0,0,0,0,0,1
13,167,538,54049020,0,0,0,0,0,0,1,370,371
13,167,1155,54049030,0,0,0,0,0,0,0,5,5
13,189,1321,54056010,1,0,0,0,532,0,0,520,1053
13,189,1477,54056020,0,0,0,0,131,0,0,0,131
13,189,3197,54056030,0,0,0,0,1,0,2,20,23
13,200,1373,54063010,0,0,1111,208,478,24,4,0,1825
13,200,2138,54063020,0,0,12,32,294,1,0,0,339
13,200,2843,54063030,3,0,189,550,580,27,826,0,2175
13,200,3864,54063040,3,0,58,120,577,28,2,0,788
13,236,107,54070010,0,0,2,0,0,0,0,1,3
13,236,229,54070020,0,0,2,0,0,0,0,0,2
13,236,734,54070030,0,0,1,0,0,0,0,0,1
13,236,765,54070040,2,0,329,100,16,8,2,15,472
13,236,1154,54070050,0,0,0,0,0,0,2,0,2
13,236,1582,54070060,0,0,0,0,0,0,0,20,20
13,236,2131,54070070,0,0,35,168,814,6,2,127,1152
13,236,2557,54070080,0,0,3,4,0,0,0,0,7
13,236,3697,54070090,0,0,60,0,0,0,0,0,60
13,240,656,54077010,1,0,520,348,303,0,0,0,1172
13,240,1181,54077020,1,0,0,0,0,0,0,0,1
13,240,1510,54077030,1,0,319,310,135,10,0,0,775
13,240,2846,54077050,0,0,129,109,0,0,0,0,238
13,240,2855,54077060,0,0,1291,2,85,276,0,0,1654
13,240,3008,54077070,1,0,152,115,47,3,0,0,318
13,240,3173,54077100,0,0,1,0,0,0,0,0,1
13,277,666,54084010,0,0,0,0,0,0,0,20,20
13,277,2463,54084030,0,0,1603,413,578,7,2,480,3083
13,277,2852,54084050,2,0,3,34,289,13,1,20,362
13,277,3366,54084060,1,0,0,0,0,0,0,0,1
13,286,68,54091010,0,0,25,0,0,0,0,0,25
13,286,630,54091020,1,0,336,0,0,0,0,15,352
13,286,632,54091030,0,0,0,0,0,0,1,0,1
13,286,1518,54091050,0,0,9,0,0,0,0,0,9
13,286,1621,54091060,0,0,22,0,2,3,0,0,27
13,286,2211,54091070,0,0,20,0,0,0,0,20,40
13,286,2543,54091080,0,0,886,521,82,3,329,0,1821
13,286,2622,54091090,0,0,21,0,0,0,0,0,21
13,286,2621,54091105,0,0,0,0,0,0,0,50,50
13,286,2623,54091100,0,0,24,0,0,0,0,50,74
13,286,3165,54091110,0,0,7,0,0,0,0,0,7
13,286,3574,54091120,0,0,36,0,0,0,0,0,36
13,446,3964,-1,0,0,0,0,0,0,0,6,6
13,365,946,54098010,0,0,15,11,0,0,0,0,26
13,365,1035,54098020,0,0,363,289,0,0,0,0,652
13,365,1563,54098040,0,0,42,41,0,0,0,0,83
